Time,Engine rpm,Coolant temp,Engine Condition
0.0,800.0,90.0,0.0
1.0,800.0,90.09690385867208,0.0
2.0,807.7065119914993,90.18265263922387,0.0
3.0,813.2875446429708,90.27672253930729,0.0
4.0,808.0904794299736,90.37703539461296,0.0
5.0,824.896062655853,90.47290723625964,0.0
6.0,840.7472885650665,90.5842116547624,0.0
7.0,848.6678611965621,90.676260625358,0.0
8.0,861.6184018745048,90.79065020291569,0.0
9.0,850.7474315750889,90.88007940181927,0.0
10.0,800.0,90.99163141566235,0.0
11.0,800.0,91.078101626767,0.0
12.0,800.0,91.13387260292018,0.0
13.0,800.0,91.2102075952075,0.0
14.0,800.0,91.3025085202104,0.0
15.0,800.0,91.37818249131524,0.0
16.0,800.0,91.48673756720316,0.0
17.0,807.661612036082,91.57839835218978,0.0
18.0,806.816022192816,91.5878113068365,0.0
19.0,816.6363291003655,91.54866026260996,0.0
20.0,815.5416431674031,91.4813284221596,0.0
21.0,800.0,91.40139738474632,0.0
22.0,803.9774248218577,91.33258862857976,0.0
23.0,801.6154498195638,91.24442689022234,0.0
24.0,813.9442018106394,91.15291425221584,0.0
25.0,801.8049198595099,91.10726624585966,0.0
26.0,801.2120787958744,91.04408249871489,0.0
27.0,801.2093883083401,90.96883928760552,0.0
28.0,800.0,90.85922287356824,0.0
29.0,803.2427382725172,90.78458526774482,0.0
30.0,807.7216912150664,90.73542009993491,0.0
31.0,834.7670990035822,90.70936773456172,0.0
32.0,865.5030822458386,90.67360089899452,0.0
33.0,863.9193541448406,90.72142882679444,0.0
34.0,875.5857394062394,90.85525660934124,0.0
35.0,885.1777955023754,90.95341977002536,0.0
36.0,900.2166195080746,91.09213460788092,0.0
37.0,928.6202014438704,91.29254049558008,0.0
38.0,928.4359400945838,91.50979437408004,0.0
39.0,908.7182917349144,91.70946387846618,0.0
40.0,901.5429150580972,91.83691721301555,0.0
41.0,878.785548196115,91.90817265670503,0.0
42.0,886.2363850718924,91.93173474435385,0.0
43.0,900.0201563315941,91.92806896103248,0.0
44.0,908.7217032325384,92.01731686055628,0.0
45.0,900.7655143813696,92.03310097775736,0.0
46.0,879.6765003981845,92.02542492653038,0.0
47.0,885.337677464367,92.05536433420347,0.0
48.0,895.3666431920535,92.09753402678648,0.0
49.0,918.0271580361282,92.19217943078628,0.0
50.0,927.3047183727508,92.1923672640614,0.0
51.0,928.8124467233514,92.1378056163521,0.0
52.0,931.2819857196486,92.02792633523131,0.0
53.0,904.1003631273117,91.91333003320352,0.0
54.0,853.3528553077533,91.840628222705,0.0
55.0,820.2520458842743,91.791301289913,0.0
56.0,807.176262340221,91.74554722539752,0.0
57.0,800.0,91.6484265891011,0.0
58.0,801.9185020473878,91.57458004568522,0.0
59.0,818.0252577137858,91.50980926839102,0.0
60.0,836.4953880595486,91.47454283293608,0.0
61.0,837.0570303373139,91.41533465372244,0.0
