Time,Engine rpm,Coolant temp,Engine Condition
0.0,800.0,90.0,0.0
1.0,815.4449651498695,90.0,0.0
2.0,818.985184035904,90.0,0.0
3.0,820.8105693962558,90.00020384720636,0.0
4.0,834.0954637985557,90.0755813790919,0.0
5.0,838.486453754033,90.12614291827026,0.0
6.0,823.6093334165629,90.09746873586944,0.0
7.0,807.6504684809111,90.04727472571543,0.0
8.0,809.5458573413251,90.0,0.0
9.0,817.1680075237535,90.0,0.0
10.0,821.109152498336,90.0,0.0
11.0,837.317313044326,90.0,0.0
12.0,838.1050500564706,90.0,0.0
13.0,800.169149859226,90.0,0.0
14.0,800.0,90.0,0.0
15.0,825.1476160098014,90.0,0.0
16.0,824.9059370838696,90.02668292861253,0.0
17.0,811.2310325262283,90.12716639410704,0.0
18.0,800.0,90.22096788270704,0.0
19.0,800.0,90.25819693187556,0.0
20.0,807.6380180159691,90.36327167414927,0.0
21.0,822.1833704350429,90.44569937040907,0.0
22.0,814.0012766626451,90.48118202965242,0.0
23.0,801.2539595395543,90.49834112929544,0.0
24.0,800.0,90.50315702681308,0.0
25.0,800.0,90.48038079597586,0.0
26.0,800.0,90.49720136687736,0.0
27.0,803.7590741992971,90.55538533894855,0.0
28.0,829.1872117429209,90.59733320990756,0.0
29.0,852.4032031975397,90.57867823541524,0.0
30.0,870.1115784170963,90.5449229589487,0.0
31.0,855.3607890251183,90.52977837243036,0.0
32.0,858.4516426080401,90.48581989400404,0.0
33.0,880.1007031725811,90.38384276087338,0.0
34.0,891.3831868767808,90.29085632820008,0.0
35.0,894.856110353827,90.22887662196749,0.0
36.0,890.1945551083529,90.16693231996156,0.0
37.0,880.9348187460633,90.02977905066717,0.0
38.0,886.0089021749902,90.0,0.0
39.0,891.4781996742516,90.0,0.0
40.0,883.914504701641,90.0,0.0
41.0,871.2069235300185,90.0,0.0
42.0,867.951492972366,90.0,0.0
43.0,844.9076145988645,90.0,0.0
44.0,821.474974268923,90.0,0.0
45.0,820.5622935358232,90.0,0.0
46.0,806.3791019724547,90.0,0.0
47.0,807.2171965901722,90.0,0.0
48.0,800.0,90.0,0.0
49.0,807.0553520403855,90.0,0.0
50.0,800.0,90.0,0.0
51.0,804.7063435456156,90.0,0.0
52.0,818.3774532798307,90.0,0.0
53.0,846.1961357330772,90.0,0.0
54.0,872.0859944777031,90.0,0.0
55.0,882.4541810816478,90.0,0.0
56.0,874.693687387528,90.0,0.0
57.0,854.6655816763116,90.0,0.0
58.0,837.5541263703511,90.0,0.0
59.0,843.1260011378245,90.0,0.0
60.0,835.5206010656237,90.0,0.0
61.0,835.2343481422947,90.0,0.0
62.0,826.2513554055033,90.08617756048749,0.0
63.0,806.5943361082506,90.14390497532231,0.0
64.0,800.0,90.15970675875955,0.0
65.0,800.0,90.08846792990566,0.0
66.0,803.0887642033739,90.0,0.0
67.0,800.0,90.0,0.0
68.0,800.0,90.0,0.0
69.0,800.0,90.0,0.0
70.0,800.0,90.0,0.0
71.0,800.0,90.01022350045051,0.0
72.0,821.4908137289679,90.00801118805606,0.0
73.0,836.5964711234329,90.01540198285389,0.0
74.0,861.2919395032906,90.01415598823532,0.0
75.0,890.551717113094,90.0,0.0
76.0,911.5176136904246,90.0,0.0
77.0,923.5552095900094,90.0,0.0
78.0,939.3174396189831,90.0,0.0
79.0,965.8960588554478,90.0,0.0
80.0,942.487817323258,90.0,0.0
81.0,915.6311483584328,90.0,0.0
82.0,923.588956710896,90.02053079309212,0.0
83.0,900.9360508028758,90.063678792758,0.0
84.0,867.4085213214281,90.15106484680534,0.0
85.0,871.4334528290798,90.16925329226686,0.0
86.0,865.8691866951694,90.18537887589716,0.0
87.0,843.6791431031922,90.1936294650792,0.0
88.0,843.0761053837452,90.13933139078748,0.0
89.0,850.8519382294442,90.08946107644638,0.0
90.0,860.0669479225351,90.09500706656854,0.0
91.0,874.0243956019364,90.0114608378884,0.0
92.0,870.3912239829183,90.0,0.0
93.0,862.0564260897366,90.0,0.0
94.0,849.9580618974283,90.07165695002114,0.0
95.0,812.2969298455195,90.16558479169284,0.0
96.0,804.7057954099987,90.32457579760352,0.0
97.0,800.0,90.50414908248416,0.0
98.0,800.0,90.56728873624849,0.0
99.0,800.0,90.63144443385345,0.0
100.0,800.0,90.6453120281087,0.0
101.0,800.0,90.68463351629356,0.0
102.0,800.0,90.73888572700018,0.0
103.0,800.0,90.8260310375494,0.0
104.0,800.0,90.88321249369268,0.0
105.0,800.0,90.98696724645312,0.0
106.0,800.0,91.06581657663712,0.0
107.0,800.065242488303,91.11747675652111,0.0
108.0,828.7996991268578,91.14090020401844,0.0
109.0,837.8190590211143,91.2029147150837,0.0
110.0,836.7165617073675,91.33158444667028,0.0
111.0,859.4188389836908,91.4994568446342,0.0
112.0,879.263817582605,91.67135131876697,0.0
113.0,879.4869751073387,91.83509037281974,0.0
114.0,864.1329768816283,92.00262688174188,0.0
115.0,847.0153885815904,92.1336135996562,0.0
116.0,834.9505610606433,92.25495981358748,0.0
117.0,837.7668242088656,92.27629482495024,0.0
118.0,848.067933934971,92.22459484150286,0.0
119.0,868.8055176994352,92.15163912320745,0.0
120.0,878.3610367231187,92.06745391910688,0.0
121.0,896.7375580034944,91.98656983196132,0.0
122.0,907.8291540237486,91.918204597081,0.0
123.0,932.4592206110898,91.81712336638869,0.0
124.0,941.9955675272622,91.65686531196717,0.0
125.0,945.5354725479602,91.57168334015329,0.0
126.0,961.644672910257,91.45860188359588,0.0
127.0,965.5266415965904,91.2678462207398,0.0
128.0,948.3268035971475,91.03844480546176,0.0
129.0,929.0820253051654,90.7990295535522,0.0
130.0,890.8021911447348,90.6299672223874,0.0
131.0,861.9422991266612,90.38639184608192,0.0
132.0,840.5006282990099,90.1472865548697,0.0
133.0,823.1611416654996,90.0,0.0
134.0,807.9595240522724,90.0,0.0
135.0,800.0,90.0,0.0
136.0,800.0,90.0,0.0
137.0,800.0,90.0,0.0
138.0,800.0,90.0,0.0
139.0,800.0,90.0,0.0
140.0,800.0,90.0,0.0
141.0,800.0,90.0,0.0
142.0,800.0,90.0,0.0
143.0,800.0,90.0,0.0
144.0,813.8855932074318,90.0,0.0
145.0,834.0896003884302,90.0,0.0
146.0,863.0781722242804,90.0,0.0
147.0,868.6480092539992,90.0,0.0
148.0,873.0783442157797,90.0,0.0
149.0,896.4550793706029,90.0,0.0
150.0,924.509160355412,90.0,0.0
151.0,913.2922712348724,90.0,0.0
152.0,914.447976686322,90.0,0.0
153.0,902.6665582745272,90.0,0.0
154.0,904.9970338241434,90.0,0.0
155.0,913.5513626675876,90.0,0.0
156.0,936.4200765527294,90.0,0.0
157.0,950.504525529626,90.0,0.0
158.0,957.6636104206366,90.0,0.0
159.0,970.0568085882204,90.0,0.0
160.0,940.6863060918604,90.0,0.0
