Time,Engine rpm,Coolant temp,Engine Condition
0.0,1143.4693690544773,90.0,0.0
1.0,1128.6127640460616,90.01087356780629,0.0
2.0,1132.7178893465327,90.00348096278583,0.0
3.0,1150.9367104728008,90.0,0.0
4.0,1149.556461122036,90.0,0.0
5.0,1133.851584146815,90.0,0.0
6.0,1125.21908989188,90.0,0.0
7.0,1126.7556471218074,90.0,0.0
8.0,1116.378940937227,90.0,0.0
9.0,1119.1529318436333,90.0,0.0
10.0,1114.0742255908656,90.0,0.0
11.0,1126.2807562931637,90.0,0.0
12.0,1132.4817212047667,90.0,0.0
13.0,1135.5835515965034,90.0,0.0
14.0,1131.0069325826337,90.0,0.0
15.0,1117.405582976039,90.0,0.0
16.0,1091.6070373629288,90.0,0.0
17.0,1087.4124950024295,90.0,0.0
18.0,1088.846433136512,90.0,0.0
19.0,1103.367808484344,90.0,0.0
20.0,1122.9245112329552,90.0,0.0
21.0,1117.021993114204,90.0,0.0
22.0,1101.9554183880448,90.0,0.0
23.0,1103.6057834595813,90.0,0.0
24.0,1104.1406491811777,90.0,0.0
25.0,1090.29433411151,90.0,0.0
26.0,1092.2595252083254,90.0,0.0
27.0,1103.1880739262317,90.0,0.0
28.0,1100.4767569857763,90.0,0.0
29.0,1111.9997136206405,90.0,0.0
30.0,1121.0375528366922,90.0,0.0
31.0,1143.628877698893,90.00960305156467,0.0
32.0,1137.022864341275,90.0734551825186,0.0
33.0,1138.6687372854474,90.07920573877476,0.0
34.0,1135.1710870116046,90.03157304714824,0.0
35.0,1109.8509713307517,90.07438984446856,0.0
36.0,1085.1700664962607,90.15551746924318,0.0
37.0,1063.2071986543845,90.22014954887536,0.0
38.0,1058.025672356747,90.26536172984116,0.0
39.0,1069.453559396091,90.35411876593612,0.0
40.0,1077.0241664701875,90.47422915603372,0.0
41.0,1065.9597139054729,90.55642148047936,0.0
42.0,1102.565417204407,90.57088499570337,0.0
43.0,1163.2633514674278,90.56997557859222,0.0
44.0,1174.0388134504658,90.6230910543503,0.0
45.0,1209.7583368277135,90.60135153837342,0.0
46.0,1233.3826887617372,90.51616100980527,0.0
47.0,1275.728402361832,90.48437208491636,0.0
48.0,1292.5197693085893,90.43925270459886,0.0
49.0,1301.6481292263954,90.36146547997284,0.0
50.0,1312.7525822698374,90.30598780052124,0.0
51.0,1313.4462761506795,90.31590976273228,0.0
52.0,1312.2253849084004,90.33737901324332,0.0
53.0,1290.3478670715022,90.32377669189322,0.0
54.0,1277.1047080933736,90.29310806765038,0.0
55.0,1285.0983381224903,90.27015504304994,0.0
56.0,1309.8786735233332,90.25314259924195,0.0
