Time,Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp,Engine Condition
0.0,800.0,25.0,30.0,12.0,90.0,90.0,0
1.0,800.0,25.00752613176727,30.0,12.007763016472802,90.04919108017685,90.02306427884682,0
2.0,800.0,25.033717049513335,30.0,12.0,90.06755859926174,90.0857171922315,0
3.0,800.0,25.05346058333843,30.0,12.007993649459594,90.06924853991876,90.16857258666303,0
4.0,802.259749506661,25.061825144196717,30.0,12.003753152483494,90.06783921407131,90.27504176842376,0
5.0,819.3946060498472,25.06399230551011,30.0,12.0,90.09849070217005,90.4101020910891,0
6.0,838.8268890009858,25.06805626783337,30.0,12.0,90.09450842081098,90.5105828476501,0
7.0,844.5519872728408,25.032357029452246,30.0,12.002414843658707,90.05545748970765,90.63703346150129,0
8.0,852.2086436776773,25.033305849595692,30.0,12.005927355395835,90.03085098185237,90.69535442731618,0
9.0,864.3461074538263,25.0353480450482,30.01592765231219,12.00242814646101,90.0,90.71592475211828,0
10.0,882.8984420313085,25.027150623535324,30.01172231220576,12.0,90.0,90.73359418586564,0
11.0,926.5674313210251,25.029270648897334,30.017164717382876,12.0,90.01678584634125,90.76289204766525,0
12.0,941.9966363042564,25.024321672493144,30.00338329480836,12.0,90.00521222291474,90.800645152953,0
13.0,939.7940870078316,25.024641710418038,30.004285120795856,12.0,90.00247809314843,90.88183617427786,0
14.0,929.5348738350516,25.00888067999703,30.0,12.013132029557296,90.0202957674347,90.91207121423449,0
15.0,944.5188940364187,25.0,30.0,12.0,90.00582769856858,90.96727830433157,0
16.0,952.6459984186148,25.0,30.0,12.0,90.0,91.09266578223985,0
17.0,973.5406728825418,25.015457090524787,30.0,12.009106564033846,90.0,91.18101473868494,0
18.0,995.6935358701461,25.012343088340646,30.01604802813784,12.019468648651115,90.0,91.2753812168149,0
19.0,978.3115417395907,25.011719302988602,30.052752424778514,12.024141638466896,90.0,91.31633248784509,0
20.0,970.5001625660765,25.010552962849513,30.064722899234123,12.03265921778375,90.0,91.33813011018616,0
21.0,967.4182644804406,25.0,30.085913716110685,12.038382666589891,90.0,91.38784939302707,0
22.0,964.7324010061715,25.0,30.077458970097418,12.036195367599822,90.0,91.34533256491528,0
23.0,973.0973462241701,25.0,30.106940056627472,12.046865761651329,90.0,91.27014249884009,0
24.0,953.3954811219508,25.0,30.10630829011204,12.061141146790701,90.0,91.21601852143957,0
25.0,949.0982809526404,25.0,30.10852217554552,12.054336447140965,90.0,91.17010822892782,0
26.0,928.7899744387734,25.0,30.11791768216999,12.05369949801494,90.0,91.10191532865913,0
27.0,915.7580975129132,25.0,30.12149090756909,12.073281260651807,90.0,90.99652998937435,0
28.0,912.5850374127008,25.01817782030127,30.11218915618684,12.10531989748982,90.00512148599,90.8699822869199,0
29.0,909.352772918761,25.0,30.071330448473653,12.129512385500147,90.01238908533811,90.77178709520226,0
30.0,922.7319444867188,25.0,30.04499962977108,12.141503148333104,90.04303421685303,90.62022382705413,0
31.0,938.0654180853599,25.0,30.013347569254304,12.12326615740245,90.083424019973,90.40745594752887,0
32.0,932.801292124615,25.011330904469652,30.01865427189927,12.09239591869704,90.1318276087026,90.27717130540555,0
33.0,955.738472742259,25.0,30.01471568531924,12.06352881379129,90.15802996529338,90.16399187476507,0
34.0,955.2039396803094,25.01103749087152,30.0,12.03843957742416,90.13652785853881,90.09973690883774,0
35.0,948.3330848158578,25.011878068976475,30.03408141006994,12.012043182973976,90.13509906747278,90.0,0
36.0,951.4244168684611,25.00924806331175,30.015559895851997,12.0,90.1148866512404,90.0,0
37.0,967.8433967775784,25.020851208078277,30.03970017504817,12.0,90.11473066700289,90.0,0
38.0,984.1673966332796,25.072859551957016,30.061311566791495,12.0,90.08701278366594,90.03656684177281,0
39.0,979.1626088287885,25.076054262666727,30.12028225139515,12.0,90.04022491379004,90.03415333047884,0
40.0,989.3756773114804,25.079991657513293,30.144992991555906,12.0,90.0,90.0,0
41.0,1018.6065458022332,25.07603616461312,30.1523117893859,12.0,90.0,90.03093663655946,0
42.0,1019.0550159053976,25.067190757993366,30.137605802120664,12.0,90.0,90.08541465028019,0
43.0,997.9775128485095,25.0529336525367,30.112833902124475,12.0,90.0,90.13773845254721,0
