Time,Engine rpm,Coolant temp,Engine Condition
0.0,817.0,90.0,0.0
1.0,814.2270645468211,90.0,0.0
2.0,820.547941058214,90.0,0.0
3.0,816.6568260289766,90.0,0.0
4.0,801.9549387760657,90.0,0.0
5.0,800.0,90.0,0.0
6.0,800.0942838515683,90.0,0.0
7.0,800.0,90.0,0.0
8.0,800.0,90.0,0.0
9.0,812.8690129601171,90.0,0.0
10.0,822.7268067772458,90.0,0.0
11.0,835.4931116308842,90.0,0.0
12.0,836.1118594400264,90.0,0.0
13.0,830.1336334448494,90.0,0.0
14.0,832.5433112485947,90.0,0.0
15.0,819.9848527306938,90.0,0.0
16.0,818.966132273141,90.0,0.0
17.0,821.84504316893,90.0,0.0
18.0,826.8723399659799,90.0,0.0
19.0,820.2924450529636,90.0,0.0
20.0,800.0,90.0028026929007,0.0
21.0,800.0,90.0,0.0
22.0,800.0,90.0,0.0
23.0,800.0,90.0,0.0
24.0,800.0,90.0,0.0
25.0,800.0,90.0,0.0
26.0,800.0,90.0,0.0
27.0,816.2957760810276,90.0,0.0
28.0,819.9093332671381,90.0,0.0
29.0,801.5550795901195,90.00105758370572,0.0
30.0,800.0,90.0,0.0
31.0,800.0,90.0,0.0
32.0,800.0,90.0,0.0
33.0,800.0,90.0000951959849,0.0
34.0,800.0,90.0,0.0
35.0,800.0,90.0,0.0
36.0,800.0,90.0,0.0
37.0,800.0,90.0,0.0
38.0,800.0,90.01210617740821,0.0
39.0,810.8893184024823,90.0,0.0
40.0,813.74374175484,90.0,0.0
41.0,811.8837896066347,90.0,0.0
42.0,813.0992582327384,90.0,0.0
43.0,812.3692404321984,90.0,0.0
44.0,829.7983740482073,90.0,0.0
45.0,823.5993939515955,90.0,0.0
46.0,816.1003452205251,90.0,0.0
47.0,816.0408258271895,90.0,0.0
48.0,828.9625343966609,90.0,0.0
49.0,845.4553881681593,90.0,0.0
50.0,867.7709230830143,90.0,0.0
51.0,892.8954991681921,90.0,0.0
52.0,884.3896409845003,90.01100986878764,0.0
53.0,868.802169645604,90.03339912955856,0.0
54.0,876.7793673838667,90.0701050756673,0.0
55.0,905.8088312515924,90.1621783890873,0.0
56.0,928.7518587627376,90.2543594919708,0.0
57.0,946.0336886599052,90.35265823914008,0.0
58.0,971.4001503018602,90.4082371109008,0.0
59.0,989.6546201645012,90.49193089816109,0.0
60.0,1008.9190496019472,90.54894732945704,0.0
61.0,1022.0959139295602,90.5684966660224,0.0
62.0,1036.596581616383,90.58826521234684,0.0
63.0,1038.2203417239016,90.61522535900345,0.0
64.0,1047.1455683724348,90.6237398441054,0.0
65.0,1060.3182131975364,90.57954398757416,0.0
66.0,1045.989019130955,90.54767931997374,0.0
67.0,1053.7297651416682,90.48550519018023,0.0
68.0,1049.458207465115,90.49837926661274,0.0
69.0,1026.1625501285275,90.4367297023681,0.0
70.0,1026.1096106001023,90.3983607121757,0.0
71.0,1023.2391817690012,90.30475430832873,0.0
72.0,1037.5252607189202,90.2344595806283,0.0
73.0,1075.362096490766,90.13736788438722,0.0
74.0,1103.0602535431476,90.0,0.0
75.0,1102.9183860797325,90.0,0.0
76.0,1108.0488923884477,90.0,0.0
77.0,1127.084969164692,90.0,0.0
78.0,1139.8794179030367,90.0,0.0
79.0,1134.783029308257,90.0,0.0
80.0,1127.095100318193,90.0,0.0
81.0,1142.940276371363,90.0,0.0
82.0,1188.7536071869763,90.0,0.0
83.0,1217.7337677715805,90.0,0.0
84.0,1248.589095248501,90.0,0.0
85.0,1288.159612615652,90.0,0.0
86.0,1306.4753658742798,90.0,0.0
87.0,1309.3832480651904,90.0,0.0
88.0,1314.842965896371,90.0,0.0
89.0,1328.721541208565,90.0012182156569,0.0
90.0,1335.7422738300938,90.0,0.0
91.0,1338.89450767823,90.0,0.0
92.0,1338.3911233757815,90.0,0.0
93.0,1342.0196299754282,90.04630962240817,0.0
94.0,1340.4089739206718,90.04510296171846,0.0
95.0,1350.1585275272778,90.10846161303768,0.0
96.0,1337.6726450031429,90.14854013496657,0.0
97.0,1322.3722892958308,90.16150924920834,0.0
98.0,1332.3087841255622,90.19110542658338,0.0
99.0,1312.9867212626289,90.23559487212265,0.0
100.0,1289.2944999802585,90.3336825270688,0.0
101.0,1268.4693808872898,90.40062332263378,0.0
102.0,1249.7997345982656,90.56284315674652,0.0
103.0,1232.518907843111,90.66430548577112,0.0
104.0,1230.8438289271655,90.76249999519077,0.0
105.0,1224.7789041465703,90.8352564956899,0.0
106.0,1248.8573244725542,90.9135133566908,0.0
107.0,1250.2686679501726,90.98324201853248,0.0
108.0,1237.579127614856,91.06528048761103,0.0
109.0,1222.1246229711207,91.0864419013394,0.0
110.0,1225.3890386295948,91.09881005649058,0.0
111.0,1239.5993260326911,91.09077726929016,0.0
112.0,1259.9875242922335,91.07371730080928,0.0
113.0,1286.5012480450575,91.01981779140172,0.0
114.0,1288.6821405590629,90.96903005128638,0.0
115.0,1305.7282803890864,90.94922047281096,0.0
116.0,1315.751262410171,90.88275621521892,0.0
117.0,1298.3128824047917,90.86805913768004,0.0
118.0,1253.6387867209849,90.88552445751353,0.0
119.0,1209.7319155238074,90.89373640572649,0.0
120.0,1187.5599487023203,90.81123641690452,0.0
121.0,1189.2829495742008,90.7742199560188,0.0
122.0,1217.2806679338437,90.72893455306622,0.0
123.0,1218.8532803636972,90.7223784633808,0.0
124.0,1229.3912439640778,90.7419542339988,0.0
125.0,1240.8258932443375,90.82684509232703,0.0
126.0,1273.6216129257791,90.91135875589838,0.0
127.0,1276.8969741777146,90.9842318705583,0.0
128.0,1305.8256084285454,91.0417011143604,0.0
129.0,1306.9463810182194,91.10907402017963,0.0
130.0,1280.8182319015027,91.171266163693,0.0
131.0,1252.4656625119355,91.2712382788687,0.0
132.0,1233.4706910302275,91.33809741820372,0.0
133.0,1225.8669803657513,91.4080348191644,0.0
134.0,1225.4028143098474,91.38631230207018,0.0
135.0,1197.1966373776672,91.25984865936128,0.0
136.0,1186.2119393348216,91.11025753908014,0.0
137.0,1174.7271904337686,90.9770485899065,0.0
138.0,1194.141706493653,90.89121195864402,0.0
139.0,1195.1814481803117,90.81520241401864,0.0
