Time,Engine rpm,Coolant temp,Engine Condition
0.0,977.0,90.0,0.0
1.0,969.4355765798264,90.00517576512215,0.0
2.0,969.9566509868464,90.11779541205858,0.0
3.0,957.09423552446,90.2773903568997,0.0
4.0,953.6217482578268,90.39171955123544,0.0
5.0,963.4132651789322,90.5009275464092,0.0
6.0,977.5569943405104,90.56471071637836,0.0
7.0,977.1369625500906,90.5826863421852,0.0
8.0,974.9475268242468,90.57407637196472,0.0
9.0,950.0200754391108,90.64177604858978,0.0
10.0,933.7695780892936,90.69678918535824,0.0
11.0,915.0500812806138,90.72338033155664,0.0
12.0,905.2828066905964,90.72137362923324,0.0
13.0,909.6994473556446,90.73285687245904,0.0
14.0,912.718949442098,90.76574529116188,0.0
15.0,903.3230614204408,90.80187978031398,0.0
16.0,919.8814429173776,90.80574681107986,0.0
17.0,942.0816603647336,90.82265296705263,0.0
18.0,965.3479384323452,90.81682201484662,0.0
19.0,994.9961480627449,90.86775788528678,0.0
20.0,1018.074060798054,90.8650594333536,0.0
21.0,1021.887438490552,90.83224144780203,0.0
22.0,1024.49555317156,90.79299397503932,0.0
23.0,1029.8864371312015,90.69569868144514,0.0
24.0,1033.4068580158362,90.59929780103798,0.0
25.0,1057.2596992502583,90.50945787709902,0.0
26.0,1059.9331875012854,90.42792610412856,0.0
27.0,1037.5573280825165,90.3476251605526,0.0
28.0,1009.8754624348747,90.2742084692114,0.0
29.0,999.8045917038302,90.19382403037932,0.0
30.0,998.5825376470788,90.11481096498764,0.0
31.0,996.3784155978136,90.02723595294522,0.0
32.0,994.0251666142924,90.0,0.0
33.0,1014.0343144590006,90.0,0.0
34.0,1018.7651857731844,90.0,0.0
35.0,1022.6600162045112,90.0,0.0
36.0,1038.0190325026688,90.0,0.0
37.0,1030.685450051905,90.0,0.0
38.0,1025.6742313476484,90.0,0.0
39.0,1040.76661857666,90.0,0.0
40.0,1043.261807771372,90.0,0.0
41.0,1015.724545189094,90.01230481623075,0.0
42.0,996.0496548175648,90.0,0.0
43.0,964.5352947285036,90.03068010136336,0.0
44.0,946.4465526791356,90.0,0.0
45.0,928.7828388658336,90.0,0.0
46.0,904.8580009237304,90.0,0.0
47.0,901.9617004901132,90.0,0.0
48.0,902.3837838565372,90.0,0.0
49.0,888.5747272089852,90.0,0.0
50.0,861.6204543016443,90.0,0.0
51.0,828.5257518459013,90.0,0.0
52.0,803.1487183421373,90.0,0.0
53.0,808.4406796128562,90.0,0.0
54.0,808.7277552625081,90.01912006601822,0.0
55.0,800.0,90.05315976064257,0.0
56.0,800.0,90.06654416107632,0.0
57.0,800.0,90.07595475289575,0.0
58.0,800.0,90.09034790732632,0.0
59.0,800.0,90.08647672291416,0.0
60.0,800.0,90.08214684308066,0.0
61.0,800.0,90.06353264092502,0.0
62.0,800.0,90.03811369502702,0.0
63.0,800.0,90.03375936147455,0.0
64.0,800.0,90.02593090949281,0.0
65.0,800.0,90.0,0.0
66.0,800.0,90.0,0.0
67.0,800.0,90.0,0.0
68.0,800.0,90.02803757889093,0.0
69.0,819.6054218369494,90.0458713451299,0.0
70.0,835.7729581193076,90.06840660179006,0.0
71.0,837.7541351204127,90.0883947365732,0.0
72.0,865.6791586237001,90.0763365822363,0.0
73.0,893.1959464151072,90.05047952190067,0.0
74.0,913.6846717105566,90.0445542906368,0.0
75.0,941.8111172837844,90.0,0.0
76.0,953.784208579173,90.0,0.0
77.0,936.5808719129004,90.0,0.0
78.0,919.6899259178624,90.0,0.0
79.0,868.0441571560492,90.0,0.0
80.0,816.5240779973137,90.0,0.0
81.0,800.0,90.0,0.0
82.0,800.0,90.0,0.0
83.0,800.0,90.0,0.0
84.0,800.0,90.0,0.0
85.0,800.0,90.0,0.0
86.0,800.0,90.0,0.0
87.0,800.0,90.0,0.0
88.0,810.0774512412303,90.0,0.0
89.0,824.3149262415074,90.0,0.0
90.0,847.1224925327022,90.0,0.0
91.0,868.4374024494994,90.0,0.0
92.0,892.7477053235004,90.0,0.0
93.0,918.882045259824,90.0,0.0
94.0,924.8236200604124,90.0,0.0
95.0,908.1682026211356,90.0,0.0
96.0,892.6857471129612,90.0,0.0
97.0,878.5416882577848,90.0,0.0
98.0,874.8461367393933,90.0,0.0
99.0,887.6693507579267,90.0,0.0
100.0,882.5438345865878,90.01362979233018,0.0
101.0,881.7065577029642,90.08393528217198,0.0
102.0,862.7948896680197,90.0853624240588,0.0
103.0,826.1223124401145,90.0802057743055,0.0
104.0,821.7031952882207,90.11940876690622,0.0
105.0,835.0862688484791,90.15194637843156,0.0
106.0,880.1809127048607,90.1845919710132,0.0
107.0,908.4864103708936,90.17960342791751,0.0
108.0,920.9627455091892,90.17823486435458,0.0
109.0,926.9676611238456,90.1677367038043,0.0
110.0,980.2283806269352,90.19592098083002,0.0
111.0,985.0854500472558,90.2315592774044,0.0
112.0,1006.8513607763992,90.26889432940692,0.0
113.0,1030.0836975856323,90.23798009376443,0.0
114.0,1033.1582354980187,90.21028454025712,0.0
115.0,1044.4779551936394,90.1490326402768,0.0
116.0,1055.4788545948495,90.1090754686945,0.0
117.0,1059.08527599508,90.05769619928792,0.0
118.0,1071.209830222827,90.0,0.0
