Time,Engine rpm,Coolant temp,Engine Condition
0.0,800.0,90.0,0.0
1.0,815.42131972659,90.0,0.0
2.0,818.2718597896568,90.0,0.0
3.0,804.247010626933,90.0,0.0
4.0,800.0,90.0,0.0
5.0,800.0,90.0,0.0
6.0,800.0,90.0,0.0
7.0,805.8442391184518,90.02096533625483,0.0
8.0,800.0,90.0,0.0
9.0,800.0,90.0,0.0
10.0,800.0,90.0,0.0
11.0,812.5485433013242,90.0,0.0
12.0,800.0,90.0,0.0
13.0,806.1913237374478,90.0,0.0
14.0,823.9654901825105,90.04947033756001,0.0
15.0,830.2139334232237,90.12334792572098,0.0
16.0,833.6939628754128,90.14888931652678,0.0
17.0,812.3837272098056,90.12786915498754,0.0
18.0,800.0,90.15511583648606,0.0
19.0,800.0,90.18946756996044,0.0
20.0,800.0,90.2429880018528,0.0
21.0,800.0,90.31491067455136,0.0
22.0,809.0045858560408,90.402546023133,0.0
23.0,830.7325093414796,90.49767762496796,0.0
24.0,840.1519068727284,90.59135001402034,0.0
25.0,819.4176176608213,90.73081341274478,0.0
26.0,813.1545859538909,90.81653685133502,0.0
27.0,833.0940555190953,90.9642363119923,0.0
28.0,836.0431355925737,91.06407831295031,0.0
29.0,846.7977399388949,91.18425325532723,0.0
30.0,861.554771098831,91.33565797629124,0.0
31.0,852.0688815599655,91.48642195619956,0.0
32.0,845.5801967793966,91.62666060984932,0.0
33.0,824.3928379511053,91.78992467918836,0.0
34.0,819.0600569870207,91.90030960454872,0.0
35.0,818.9193223312687,92.01600678005664,0.0
36.0,849.7616004470344,92.09999011365846,0.0
37.0,872.1952897703968,92.15453339304408,0.0
38.0,906.7037624211694,92.149847722061,0.0
39.0,915.6662694969178,92.07390358126575,0.0
40.0,918.9669588698224,92.07660593670164,0.0
41.0,917.2828688088952,92.02607594356382,0.0
42.0,920.4550574376464,91.96238798534556,0.0
43.0,949.1012771457408,91.92672277164048,0.0
44.0,964.3217118521052,91.89998930859952,0.0
45.0,992.6543491879228,91.86382725208,0.0
46.0,1008.1350752044334,91.86527534361484,0.0
47.0,986.3014788812347,91.83804064163265,0.0
48.0,976.4480684692248,91.82755321354722,0.0
49.0,964.7152414304418,91.83453931620804,0.0
50.0,973.8649912390456,91.82390318523711,0.0
51.0,992.0524462462532,91.87886952617016,0.0
52.0,1021.331348857792,91.83261333747625,0.0
53.0,1050.1386955303303,91.724779945139,0.0
54.0,1090.6595149462871,91.6352945406174,0.0
55.0,1117.0020960600652,91.5343214142844,0.0
56.0,1121.5109635600527,91.45676650444344,0.0
57.0,1118.1877227972143,91.38045607535084,0.0
58.0,1112.0811231565335,91.31041660813894,0.0
59.0,1128.1532368162675,91.26796501559905,0.0
60.0,1120.9239261577688,91.20097212525484,0.0
61.0,1084.1264654840145,91.14159863382268,0.0
62.0,1098.4577760792208,91.04425485380128,0.0
63.0,1128.306433167388,90.92476595382318,0.0
64.0,1141.309711506355,90.79205595598846,0.0
65.0,1157.2097147520692,90.68634860363764,0.0
66.0,1187.6054868656931,90.54849622280707,0.0
67.0,1199.0741409750467,90.42102198928312,0.0
68.0,1209.068989271951,90.31682667355685,0.0
69.0,1222.7681293592127,90.19823954721817,0.0
70.0,1228.4150298936654,90.08461478228872,0.0
71.0,1202.7645544507104,90.0,0.0
72.0,1206.892400894999,90.0,0.0
73.0,1184.7989085591437,90.0,0.0
74.0,1178.0831006437018,90.0,0.0
75.0,1159.184587983356,90.0,0.0
76.0,1145.0101546391377,90.0,0.0
77.0,1133.0324334164104,90.0,0.0
78.0,1111.3034937579798,90.0,0.0
79.0,1094.269213236496,90.01473691948927,0.0
80.0,1085.1012403747986,90.0,0.0
81.0,1104.2214410650083,90.0,0.0
82.0,1114.508173934053,90.0,0.0
83.0,1132.15979260553,90.0,0.0
84.0,1119.8479472333456,90.0,0.0
85.0,1118.4301022722543,90.00960577513472,0.0
86.0,1136.5360429333944,90.00214906287414,0.0
87.0,1138.7957526692717,90.00793739288467,0.0
88.0,1147.3017848493348,90.02969576356777,0.0
89.0,1147.5631047435108,90.05137502515585,0.0
90.0,1167.726881034125,90.05226119956943,0.0
91.0,1170.1701996052775,90.128131351717,0.0
92.0,1177.7872282159783,90.12936471291196,0.0
93.0,1160.4618222921413,90.13376885611346,0.0
94.0,1146.4394316829134,90.1649245742363,0.0
95.0,1144.9558422998082,90.1889624389379,0.0
96.0,1156.4063235943102,90.23596943248374,0.0
97.0,1149.8708266111494,90.21604368485104,0.0
98.0,1151.379983029704,90.24007586281344,0.0
99.0,1155.7724518053544,90.2230237175596,0.0
100.0,1166.8396044374583,90.11802256150264,0.0
101.0,1153.5501168777391,90.01632509516433,0.0
102.0,1136.845294082148,90.0,0.0
103.0,1129.5563131399892,90.0,0.0
104.0,1119.177575590997,90.0,0.0
105.0,1128.9592180479867,90.0,0.0
106.0,1142.1624471075563,90.0,0.0
107.0,1158.3072591744938,90.06802103600882,0.0
108.0,1154.966668524323,90.1219763109934,0.0
109.0,1154.0405470230894,90.16402900304696,0.0
110.0,1142.3742590965333,90.14542057902936,0.0
111.0,1153.7001783805415,90.14047741037972,0.0
112.0,1166.107106653064,90.12468864318046,0.0
113.0,1205.4653753109358,90.14990302198976,0.0
114.0,1205.706439833222,90.11660432409302,0.0
115.0,1222.6383128299692,90.14313071040732,0.0
116.0,1206.8335766182497,90.21695310669662,0.0
117.0,1209.4984476705115,90.29737384596692,0.0
118.0,1169.4073794330304,90.3763857247598,0.0
119.0,1150.7196664455798,90.4321222223649,0.0
120.0,1130.0072066878313,90.52118299012996,0.0
121.0,1106.6840086474317,90.61351758364005,0.0
122.0,1091.5220024687917,90.6943067533114,0.0
123.0,1084.574525296954,90.79270334339374,0.0
124.0,1056.136361903152,90.87760203951127,0.0
125.0,1026.6297316828134,90.93304558502903,0.0
126.0,1021.0730143754878,90.91518386338892,0.0
127.0,1017.9940144428658,90.99905623585106,0.0
128.0,1029.1404741071426,91.05718204779778,0.0
129.0,1047.313452271517,91.1597324308668,0.0
130.0,1077.9921181855527,91.26695602632456,0.0
131.0,1106.3341839557145,91.3265401384609,0.0
132.0,1144.0341819573569,91.37679665967912,0.0
133.0,1139.351515617992,91.48884967869188,0.0
134.0,1134.3143112151483,91.58282617749012,0.0
135.0,1137.0269684455457,91.6940298702054,0.0
136.0,1154.3188152912735,91.8174538998289,0.0
137.0,1173.063986530375,91.93592899788416,0.0
138.0,1191.8026345536275,92.0244122318579,0.0
139.0,1224.225763580257,92.1404721797971,0.0
140.0,1238.2654364897005,92.18471520526622,0.0
141.0,1252.7000767360391,92.1525004237878,0.0
142.0,1262.568277425912,92.0766970951578,0.0
143.0,1281.3272335476584,92.0237345625003,0.0
144.0,1303.4197709334608,91.97424522748352,0.0
145.0,1306.4245091006596,91.85234900732014,0.0
146.0,1319.6267191452612,91.70893586413008,0.0
147.0,1330.0230527112435,91.59546169629128,0.0
148.0,1327.8053884142191,91.52717276727168,0.0
149.0,1346.4377802929905,91.47453052623976,0.0
150.0,1345.755081583517,91.3999119446316,0.0
151.0,1351.2105085187784,91.3387414022446,0.0
152.0,1352.821297258047,91.23301693011167,0.0
153.0,1340.7623861945665,91.11171777684152,0.0
154.0,1329.145895616022,91.04235939907876,0.0
155.0,1329.1162792277532,91.03181869641654,0.0
156.0,1333.1510398586142,91.03570402824204,0.0
157.0,1343.052725262911,90.96804026951716,0.0
158.0,1369.21786566652,90.83064662696523,0.0
159.0,1368.5544325091537,90.65673179039558,0.0
160.0,1383.1721686741414,90.52517675253844,0.0
161.0,1363.88600242009,90.40370379554214,0.0
162.0,1361.9898170267666,90.24857612012728,0.0
163.0,1348.9778665219485,90.1199404340646,0.0
164.0,1326.0935163962838,90.04976773799079,0.0
165.0,1299.3356767125465,90.0,0.0
166.0,1293.1052491647222,90.0,0.0
167.0,1290.0029230377884,90.0,0.0
168.0,1301.9168465039195,90.0,0.0
169.0,1309.232189742614,90.0,0.0
170.0,1308.5910982636933,90.0,0.0
171.0,1328.5016747118912,90.0,0.0
172.0,1327.8740904127244,90.0,0.0
173.0,1315.2762369874265,90.0,0.0
174.0,1271.0156943365257,90.0,0.0
175.0,1249.2698199685433,90.0,0.0
176.0,1252.764131453493,90.0,0.0
177.0,1257.316809964069,90.03602300564307,0.0
178.0,1263.3893526926952,90.11401652993165,0.0
179.0,1290.9672287580245,90.17029323796226,0.0
180.0,1301.8044259367537,90.24655542727318,0.0
181.0,1281.6504051537115,90.29461708741492,0.0
182.0,1277.5313073149694,90.31359838885707,0.0
183.0,1258.2383029787636,90.31967870979176,0.0
184.0,1227.9752731509282,90.33136263016874,0.0
185.0,1210.6707266864655,90.3454324459921,0.0
186.0,1199.3014812192105,90.3744784738294,0.0
187.0,1206.311258939522,90.4240453742454,0.0
188.0,1219.483322667699,90.47283636301826,0.0
189.0,1225.477539436472,90.44436723188814,0.0
190.0,1232.7928626465823,90.41200312641608,0.0
191.0,1265.0855863862528,90.43626968197236,0.0
192.0,1283.024325720982,90.4504876966677,0.0
193.0,1280.738894645016,90.51034918214675,0.0
194.0,1313.26809250401,90.59276534192598,0.0
195.0,1336.5609855245016,90.70474860077874,0.0
196.0,1366.5329739048393,90.78818459838834,0.0
197.0,1391.7978530036708,90.81282698557402,0.0
198.0,1425.717684727358,90.86510945634166,0.0
199.0,1448.3948733995337,90.85962871667547,0.0
200.0,1487.3486460834065,90.88128167733733,0.0
201.0,1485.8715621029692,90.90221959096743,0.0
202.0,1476.2660708519395,90.8300281138347,0.0
203.0,1466.2264228517,90.81774999851966,0.0
204.0,1477.5740901953952,90.79004555398932,0.0
205.0,1462.239033970824,90.79024984854996,0.0
206.0,1423.5431150709423,90.82461287968492,0.0
207.0,1409.131469633495,90.87930217933584,0.0
208.0,1412.6567522980513,91.01985801051669,0.0
209.0,1410.7818789226085,91.17413639811323,0.0
210.0,1415.1276660104331,91.27555908529428,0.0
211.0,1423.8896759295442,91.31912042453104,0.0
212.0,1418.734689049847,91.28972160771036,0.0
213.0,1407.4156736010268,91.18463140246968,0.0
214.0,1401.7157647661595,91.00487443524312,0.0
215.0,1422.522759461271,90.84742196105104,0.0
216.0,1401.1039632903446,90.69053576331764,0.0
217.0,1383.9889673084608,90.495581219039,0.0
218.0,1384.9837096573958,90.29290039488414,0.0
219.0,1397.4220128589784,90.10950249078348,0.0
220.0,1424.5373676172455,90.0,0.0
221.0,1423.5528031666645,90.0,0.0
222.0,1433.5634537244794,90.0,0.0
223.0,1470.9614316753316,90.0,0.0
224.0,1486.117676605903,90.0,0.0
225.0,1501.7860938889005,90.0,0.0
226.0,1506.7459897341605,90.0,0.0
227.0,1496.699203167168,90.0,0.0
228.0,1481.7937924292075,90.0,0.0
229.0,1453.500248205992,90.0,0.0
230.0,1456.5448675694038,90.0,0.0
231.0,1474.8735625403797,90.0,0.0
232.0,1493.313368496686,90.0,0.0
233.0,1472.6817255626029,90.00177628500937,0.0
234.0,1468.2878534312697,90.0,0.0
235.0,1446.939011161561,90.0,0.0
236.0,1450.5905283840218,90.0,0.0
237.0,1432.5826908234128,90.0,0.0
238.0,1416.793903907734,90.0,0.0
239.0,1396.25861117405,90.0,0.0
240.0,1390.264218066222,90.0,0.0
241.0,1419.01570843062,90.0,0.0
242.0,1439.3025726716746,90.0,0.0
243.0,1442.0348591081074,90.0,0.0
244.0,1432.745355449339,90.0,0.0
245.0,1423.4042934266415,90.0,0.0
246.0,1438.0769638532456,90.0,0.0
247.0,1436.129995373598,90.0,0.0
248.0,1430.1616361833278,90.0,0.0
249.0,1430.4314548818295,90.0,0.0
250.0,1445.7562816435056,90.0,0.0
251.0,1463.7292824112174,90.0,0.0
252.0,1448.8136464802144,90.0,0.0
253.0,1437.5952336303362,90.0,0.0
254.0,1445.0007435813975,90.0,0.0
255.0,1470.4356086717655,90.0,0.0
256.0,1487.3772923709762,90.0,0.0
257.0,1489.9643472253988,90.0,0.0
258.0,1497.709018007195,90.0,0.0
259.0,1501.245204559993,90.0,0.0
260.0,1520.3565880126537,90.0,0.0
261.0,1529.223277515384,90.0,0.0
262.0,1546.9230229810155,90.0,0.0
263.0,1535.1408594852612,90.0,0.0
264.0,1554.9478858247085,90.0,0.0
265.0,1558.1727957167775,90.0,0.0
266.0,1586.4403708347406,90.0,0.0
267.0,1587.9949235473046,90.0,0.0
268.0,1600.422713949041,90.0,0.0
269.0,1593.2697287207557,90.0,0.0
270.0,1604.472138937787,90.0,0.0
271.0,1622.0657494216234,90.0,0.0
272.0,1591.8850639295997,90.0,0.0
273.0,1551.6637702612643,90.0,0.0
274.0,1504.9323670882006,90.0,0.0
275.0,1445.0799455658112,90.0,0.0
276.0,1406.4390678550087,90.0,0.0
277.0,1365.990370182276,90.0,0.0
278.0,1329.3631786718277,90.0,0.0
279.0,1337.1369993720905,90.0,0.0
280.0,1310.957745246284,90.01910255897666,0.0
281.0,1286.1029876473442,90.04137581278718,0.0
282.0,1265.9175225884635,90.13877095352603,0.0
283.0,1275.4162008358985,90.2320883931032,0.0
284.0,1279.0318892326447,90.33339414816088,0.0
285.0,1257.0993709971951,90.41121904444462,0.0
286.0,1228.7413978931258,90.49293776457564,0.0
287.0,1201.7672668947523,90.62620917545028,0.0
288.0,1179.9253787455311,90.76088319191136,0.0
289.0,1162.7116980357775,90.90896246785915,0.0
290.0,1192.8815497912385,91.05090629975732,0.0
291.0,1206.6516354352002,91.16065095262203,0.0
292.0,1220.265900136737,91.20610406217573,0.0
293.0,1248.3386617397286,91.26768293887898,0.0
294.0,1264.9335881470222,91.29360025582548,0.0
295.0,1296.7488276399818,91.31547652378129,0.0
296.0,1311.9785846639018,91.31593864764778,0.0
297.0,1315.4780209943392,91.28213410625416,0.0
298.0,1314.3279554333049,91.27669346262914,0.0
299.0,1308.818811069778,91.27530685378925,0.0
300.0,1331.084538980612,91.31125480908992,0.0
301.0,1348.2011801916942,91.36691096547766,0.0
302.0,1369.686823607853,91.36636534779994,0.0
303.0,1364.8322971506714,91.3573860916536,0.0
304.0,1345.0347400330256,91.40491524587068,0.0
305.0,1334.4337279933936,91.46106037171,0.0
306.0,1349.9116676586168,91.47534867605552,0.0
307.0,1351.7032080540023,91.45580315884328,0.0
308.0,1350.346442608624,91.3592405928892,0.0
309.0,1370.469586121861,91.25923437577862,0.0
310.0,1391.789299955487,91.15060996555913,0.0
311.0,1400.797403509872,91.1002864076242,0.0
312.0,1402.381059543627,91.10299425951536,0.0
313.0,1398.9587835711827,91.08349265860102,0.0
314.0,1401.79530704766,91.1509338189434,0.0
315.0,1415.1478809075695,91.21572347808096,0.0
316.0,1391.0009781182114,91.23600833115864,0.0
317.0,1372.8885583760823,91.29750180583171,0.0
318.0,1349.1142418708807,91.36460473022622,0.0
319.0,1335.4386671681602,91.49032531030429,0.0
320.0,1344.2875562850704,91.5726670839018,0.0
321.0,1378.716698747112,91.5746577986236,0.0
322.0,1369.8691336171128,91.53176550997529,0.0
323.0,1361.9059825591874,91.50800174248234,0.0
324.0,1338.6173284933457,91.49251945348104,0.0
325.0,1321.1573701114414,91.4489464186496,0.0
326.0,1299.611015914577,91.43955878581062,0.0
327.0,1300.0089570165344,91.4204190777417,0.0
328.0,1317.0771819512029,91.4125579887337,0.0
329.0,1294.75800696107,91.4678236117186,0.0
330.0,1277.0750406192565,91.4884288614795,0.0
331.0,1266.5650075436586,91.57298713997382,0.0
332.0,1268.572196897971,91.64198634294078,0.0
333.0,1299.1280858036612,91.75365781807346,0.0
334.0,1342.3027298402724,91.84407339657622,0.0
335.0,1371.4358300584938,92.00163302846428,0.0
336.0,1380.2472938107237,92.02677225622728,0.0
337.0,1375.9629598314784,92.05545823306144,0.0
338.0,1364.9499500173963,92.06974406731734,0.0
339.0,1359.9130715831689,92.14981210968098,0.0
340.0,1339.4880677287215,92.19184364137593,0.0
341.0,1337.5867347952724,92.20518419797529,0.0
342.0,1310.8195639152489,92.19879367515172,0.0
343.0,1304.97354025094,92.1521521793195,0.0
344.0,1314.8611326633063,92.10338163555024,0.0
345.0,1319.3263332392207,92.04987155311464,0.0
346.0,1346.7084754802645,92.01986496055964,0.0
347.0,1391.5982935801644,92.01433547551002,0.0
348.0,1436.3728217339442,91.9793067259366,0.0
349.0,1473.804661135077,91.8973878213563,0.0
350.0,1510.7333664572463,91.80070647810568,0.0
351.0,1505.7444401019484,91.76902746691243,0.0
352.0,1485.781834926207,91.72145770304628,0.0
353.0,1473.1117883377976,91.65808615173606,0.0
354.0,1470.7454579817436,91.6141161816268,0.0
355.0,1485.8145503661278,91.65744764276027,0.0
356.0,1484.1336269635235,91.7202750623042,0.0
357.0,1503.06352458932,91.8044453070882,0.0
358.0,1497.0719841509467,91.92560856859986,0.0
359.0,1503.2683879089204,92.02409589308289,0.0
360.0,1488.7347996194392,92.06974102427876,0.0
361.0,1486.4966021391003,92.12386225672788,0.0
362.0,1482.5579114648206,92.13613501717316,0.0
363.0,1446.3615742765662,92.24247280538124,0.0
364.0,1421.061994026971,92.31912448262716,0.0
365.0,1396.6409617897243,92.38805062659742,0.0
366.0,1369.0128362627106,92.44698729221868,0.0
367.0,1361.3959786407415,92.51008564491782,0.0
368.0,1357.1651107862608,92.47778121204897,0.0
369.0,1361.87323882007,92.42932041377831,0.0
370.0,1346.9353614065917,92.41636343078969,0.0
371.0,1334.2464177685056,92.42600021251914,0.0
372.0,1334.400724236103,92.46863508406724,0.0
373.0,1345.4001738542709,92.52145368575464,0.0
374.0,1344.2082618890615,92.50419734854113,0.0
375.0,1369.7561589785182,92.44765725008122,0.0
376.0,1392.422820219577,92.39155146229491,0.0
377.0,1412.9370725687993,92.33998093032078,0.0
378.0,1448.274959904063,92.31258488629426,0.0
379.0,1506.4737240076802,92.36509540230504,0.0
380.0,1540.5684046632243,92.39276513558136,0.0
381.0,1573.9118586550571,92.44604086781132,0.0
382.0,1610.9460658132568,92.64753873596388,0.0
383.0,1627.3431908166092,92.80238614163656,0.0
384.0,1641.4757078198609,92.92447149765728,0.0
385.0,1661.4460179531156,93.0345182366814,0.0
386.0,1689.695217229127,93.18667715729318,0.0
387.0,1721.192866580619,93.24503947706566,0.0
388.0,1736.1288887667602,93.28917938294026,0.0
389.0,1752.655858990688,93.30239550587908,0.0
390.0,1806.5331022311368,93.36984732074168,0.0
391.0,1848.205279706404,93.42667809432672,0.0
392.0,1887.7920653539115,93.39914677562118,0.0
393.0,1881.1982451256704,93.32150862790654,0.0
394.0,1894.6157490915416,93.25652368944137,0.0
395.0,1924.969626096166,93.14947836575904,0.0
396.0,1951.4776747175315,93.0898561760018,0.0
397.0,1953.8176773954576,93.04056526025788,0.0
398.0,1975.552593144325,92.94023009440838,0.0
399.0,2006.2639264490813,92.83300944732513,0.0
400.0,2038.7069549285184,92.81757850804246,0.0
401.0,2040.5633651689825,92.8879000479983,0.0
402.0,2038.3958570165285,92.91795370528196,0.0
403.0,2026.4894186126448,92.91096812482596,0.0
404.0,2014.076641931964,92.91563876378616,0.0
405.0,2029.5170516907567,92.97922882091471,0.0
406.0,2006.6768159540088,92.98924400527308,0.0
407.0,2010.993369045874,93.03847378044966,0.0
408.0,1991.2203990911823,93.16783747905517,0.0
409.0,1976.7082492866373,93.3133975763828,0.0
410.0,1966.26249396684,93.45193744382723,0.0
411.0,1952.5245678289984,93.59725702422494,0.0
412.0,1934.3403672175336,93.71207360163604,0.0
413.0,1928.6778053401365,93.78132717609463,0.0
414.0,1926.3621495342973,93.91756653605331,0.0
415.0,1921.6096828859324,93.9562360185816,0.0
416.0,1931.670612415503,94.07133404537204,0.0
417.0,1910.237410639524,94.16393432106656,0.0
418.0,1911.2083521448344,94.2577852867226,0.0
419.0,1908.281317966448,94.38407542623936,0.0
420.0,1908.474549502041,94.45723882436342,0.0
421.0,1902.979651578916,94.57260391898068,0.0
422.0,1903.0102277151657,94.6728608894321,0.0
423.0,1893.6021591867304,94.79935069322582,0.0
424.0,1884.251160645104,94.91103318015296,0.0
425.0,1851.8975123908187,95.0100302378046,0.0
426.0,1820.4383017437835,95.13409764386124,0.0
427.0,1786.5468483197155,95.25816415425166,0.0
428.0,1754.292507123757,95.35223542853,0.0
429.0,1722.1068454460967,95.42826002449372,0.0
430.0,1705.2300071174336,95.4726880566225,0.0
431.0,1681.12625197918,95.52612833988644,0.0
432.0,1669.724967964733,95.50768805865708,0.0
433.0,1660.96098683233,95.48776730467004,0.0
434.0,1655.2622178763363,95.48467718682846,0.0
435.0,1667.602865645688,95.4771731122335,0.0
436.0,1657.8622824180095,95.4332283732438,0.0
437.0,1662.702107204108,95.45302271546628,0.0
438.0,1655.2451809687957,95.43630694147392,0.0
439.0,1641.791229896224,95.45037975372908,0.0
440.0,1687.2484885072697,95.4420592950827,0.0
441.0,1735.2032516156266,95.3624160010302,0.0
442.0,1783.2248662252746,95.25687009694096,0.0
443.0,1792.922287811212,95.14745879154876,0.0
444.0,1796.8142784216866,95.06732190302702,0.0
445.0,1796.665186024912,95.02064133416026,0.0
446.0,1839.0082322876583,94.97193724835344,0.0
447.0,1858.803494346362,94.91151752963522,0.0
448.0,1885.05578044212,94.87482027731056,0.0
449.0,1921.749340357757,94.83846819042304,0.0
450.0,1924.0110347501288,94.72892647920406,0.0
451.0,1909.12217521784,94.68390886361756,0.0
452.0,1907.28956105797,94.72402824154284,0.0
453.0,1932.9272217206235,94.76938356209496,0.0
454.0,1964.4535578708635,94.78901608866022,0.0
455.0,1987.7617970616595,94.81152824724028,0.0
456.0,2024.524965516969,94.857071231696,0.0
457.0,2054.195921812708,94.873704743904,0.0
458.0,2057.342360436461,94.904375464661,0.0
459.0,2041.737391264162,94.96105172170832,0.0
460.0,2025.231992678636,95.05336531075304,0.0
461.0,2039.5409927777027,95.166371259266,0.0
462.0,2055.3852116043545,95.32302559064593,0.0
463.0,2056.4348645022883,95.51511911915551,0.0
464.0,2059.297905690961,95.68864547604436,0.0
465.0,2060.625751727169,95.82674875740416,0.0
466.0,2068.937749990436,96.05506021460448,0.0
467.0,2064.923929175741,96.34728421888607,0.0
